followers,revenue,yearsjoined,rating,goodreview,mediumreview,badreview
-0.07568269992,-0.02831464215,1.202654379,0.6950573112,0.8003455089,0.4754744198,0.1449076611
-0.03030368648,-0.04940871668,0.5991742694,0.4143826212,0.6804634446,1.262361636,-0.01375096317
-0.07568269992,-0.01615350044,1.202654379,0.3849739226,0.6471637477,-0.4409801376,-0.2804403613
-0.05043662906,-0.04143757407,0.5991742694,0.5981746464,0.7342149764,-0.1027393346,0.624803514
-0.07568269992,-0.04286745144,1.202654379,0.73357891,0.8705410128,-0.4487658432,-0.4427607229
-0.05746718044,0.006017808261,-1.21126606,0.3397098007,0.5167175072,0.2105076948,1.761924492
-0.04468435975,-0.04846325608,-1.21126606,0.6289061626,0.6869046124,-0.6584877589,-0.02958846161
-0.074803881,-0.05141850064,0.5991742694,0.2183144113,0.5229643806,-0.7247974588,-0.3226492474
-0.07568269992,-0.05462915561,-2.41822628,-2.227588243,-1.622586598,-0.7247974588,-0.7072697442
-0.06929128958,-0.0522629534,-0.004305840521,0.2073808532,0.2497678173,1.038564242,1.761924492
-0.02495088031,-0.03505792562,1.202654379,0.1699442352,0.4513500698,0.2997007041,1.485211605
-0.07568269992,-0.0445309222,0.5991742694,0.5248539262,0.6154258499,1.503176449,1.213874984
0.1400273992,0.008283297655,-0.6077859505,0.6026801925,0.7340292807,0.400317324,0.661512668
-0.02279377932,-0.05493183904,-0.6077859505,0.5104180253,0.6718359898,-0.3210189649,-0.2594603885
-0.07048967902,-0.01505730179,0.5991742694,0.4912522195,0.6119304057,-0.7247974588,-0.2400654435
0.1400273992,0.008283297655,-0.6077859505,0.7839062533,0.8840928631,-0.09840079967,-0.1162245534
-0.07472398837,-0.0547626424,-0.004305840521,0.11192103,0.2454177561,-0.7247974588,-0.430433701
0.01219919232,-0.05350965203,0.5991742694,0.6024159286,0.8390657615,0.3986745225,-0.4616452307
-0.07568269992,-0.05366711544,1.202654379,0.7116242108,0.7791519958,0.1732085641,-0.3681394113
-0.0325406801,-0.04322296418,1.806134489,0.3558106183,0.5334219686,1.622729835,1.659694839
0.03616698111,0.008283297655,1.806134489,0.5331953967,0.6748455391,0.7454859178,1.146654865
0.09209182162,-0.03131232871,1.202654379,0.5146963057,0.660518325,1.279168411,0.7611846458
-0.07416473997,-0.05473628513,-1.81474617,0.1352881388,0.2407975837,-0.7247974588,-0.7072697442
-0.04780017229,-0.03762191785,0.5991742694,0.3258740904,0.2261799967,0.5326782251,1.761924492
0.1400273992,-0.04557841092,-0.6077859505,0.6679271119,0.6910741285,-0.0880488353,0.04878619866
-0.07360549156,-0.05147223545,0.5991742694,-0.2852460587,-0.4249631636,-0.0361300981,0.4378394405
0.02018845525,-0.04963253237,1.202654379,0.4453639017,0.5928917856,0.9516709301,1.428972032
-0.07568269992,-0.05493183904,0.5991742694,-1.738745436,-1.174894379,-0.7247974588,-0.7072697442
-0.04795995755,-0.04897220636,-0.004305840521,0.5920675331,0.7614851372,0.49172864,0.1767625747
-0.07568269992,-0.04997157182,-1.21126606,0.5498466123,0.6708754036,-0.5974875249,-0.4977132592
-0.07568269992,-0.05493183904,-0.6077859505,-0.4984696531,-1.065619048,-0.7247974588,0.4786518922
-0.05634868363,-0.04451599633,0.5991742694,0.1137061999,0.3206174878,1.916680834,1.761924492
-0.07528323678,-0.05493183904,-0.6077859505,-0.03118095756,0.2829349161,-0.7247974588,-0.7072697442
-0.0668945107,-0.05416662812,-0.6077859505,0.5444028887,0.5546216653,-0.1741177674,-0.6138712583
-0.0701701085,-0.05365648751,1.202654379,0.4064630006,0.5206540662,0.1987932947,-0.2190587477
-0.03501735161,-0.0517604649,1.806134489,0.5057298263,0.6768480305,1.575560212,0.3665634459
-0.07264678001,-0.05493183904,0.5991742694,0.2316544105,-0.6986558168,-0.7247974588,0.1334416846
-0.01480451639,-0.01620611294,0.5991742694,0.5964568838,0.7156226887,0.05689035457,-0.0147488767
0.0601347699,0.008283297655,-0.6077859505,0.2526831837,0.4013634986,0.4935614468,1.68645834
-0.07568269992,-0.05331214259,-0.004305840521,0.6536222795,0.7870123731,-0.4157960005,-0.5439312641
-0.07568269992,-0.04703061119,-1.21126606,0.5338812843,0.7704146247,-0.4482520168,-0.4007914733
-0.04268704402,-0.04830655789,0.5991742694,0.3524565281,0.3784939196,1.916680834,0.6799322564
-0.07568269992,-0.05235137777,0.5991742694,0.2365279134,0.4494283137,1.916680834,-0.3103801042
-0.07560280729,-0.05479155037,-1.21126606,-0.568457245,-0.2939341537,-0.7247974588,-0.7072697442
-0.07400495471,-0.05493183904,-0.6077859505,-1.498508037,-2.303363299,-0.7247974588,-0.7072697442
-0.06481730234,-0.05030231298,0.5991742694,0.3744637738,0.4624289183,0.7065485643,-0.6221273614
-0.07568269992,-0.02764599915,1.202654379,0.7759028359,0.8614841918,0.4605522606,-0.3278251063
