satellite_no2,highway_primary,high_traffic,medium_traffic,low_traffic,landuse_industrial_variance,landuse_industrial_distance_mean,landuse_industrial_b5,landuse_residential_b5,landuse_forest_b5,neighbours_no2_variance,neighbours_no2_distance_mean,neighbours_no2_distance_max
6.74E-05,4028.86247,0.222802887,0.553824253,0.037353439,0,0,0,0,0,5.53E-12,1.29E-07,3.05E-06
6.81E-05,2755.471004,0.264618392,0.507806034,0.057632051,0,0,0,0,0,1.30E-11,1.22E-06,2.40E-06
6.83E-05,1485.177975,0.306888315,0.462373518,0.088140964,0,0,0,0,0.125,2.02E-11,2.95E-06,-5.45E-06
6.56E-05,237.9831817,0.30226889,0.417717201,0.121709207,0,0,0,0,0.125,1.73E-11,1.13E-06,3.98E-06
6.11E-05,628.9951742,0.292468222,0.374114069,0.156442825,0,0,0,0,0.125,1.64E-11,2.55E-06,7.91E-06
5.87E-05,313.5114619,0.294485239,0.331977568,0.191726386,0,0,0,0,0,1.67E-11,5.00E-06,1.07E-05
5.89E-05,1529.089639,0.308091526,0.2919403,0.227309748,0,0,0,0,0.125,1.20E-11,4.46E-06,9.31E-06
5.98E-05,1043.369094,0.289427996,0.25498743,0.263073677,0,0,0,0,0,1.28E-11,3.55E-06,8.49E-06
6.18E-05,161.2249793,0.243909814,0.222650026,0.298954502,0,0,0,0.125,0.125,1.81E-11,1.31E-06,9.48E-06
6.42E-05,830.7649698,0.205603826,0.197195135,0.322895702,0,0,0,0,0,1.74E-11,4.64E-07,7.05E-06
6.55E-05,1932.707668,0.179072617,0.181518276,0.34753235,0,0,0,0.125,0,2.12E-11,4.64E-08,8.65E-06
6.51E-05,2882.394199,0.169768043,0.17819785,0.373375463,0,0,0,0,0,1.54E-11,1.00E-06,6.97E-06
6.52E-05,3893.022404,0.180305458,0.18788509,0.375942012,0,0,0,0,0,1.39E-11,1.89E-06,7.70E-06
7.32E-05,4437.753658,0.207754914,0.189062745,0.378332142,0,0,0,0,0,1.46E-11,5.32E-06,1.03E-05
7.29E-05,3997.95283,0.246638594,0.178409802,0.358904811,0,0,0,0,0,1.30E-11,4.74E-06,9.75E-06
7.28E-05,3251.995677,0.292504406,0.180710523,0.329869212,0,0,0,0,0,1.18E-11,4.92E-06,-1.01E-05
7.33E-05,2856.706635,0.251330859,0.183336398,0.302370196,0,0,0,0,0,1.49E-11,5.53E-06,-1.23E-05
7.29E-05,2897.023208,0.195398541,0.157785587,0.276857419,0,0,0,0,0,2.02E-11,6.18E-06,-1.38E-05
7.02E-05,3401.258739,0.14245203,0.144647199,0.253918062,0,0,0,0,0,2.22E-11,3.85E-06,-1.15E-05
6.80E-05,4132.903403,0.097246748,0.147248708,0.234292492,0,0,0,0,0,2.12E-11,1.70E-06,-8.58E-06
6.75E-05,4498.689306,0.074375588,0.120482035,0.218852895,0,0,0,0,0,1.70E-11,1.35E-06,-8.12E-06
6.75E-05,4393.092071,0.091359677,0.098934526,0.208508126,0,0,0,0,0,1.56E-11,1.94E-06,-8.08E-06
6.95E-05,4564.069249,0.121011718,0.098875669,0.204015016,0,0,0,0,0,1.55E-11,4.80E-06,-1.08E-05
4.54E-05,138.6744006,0.07613078,0.120336626,0.205747671,0,0,0,0,0.4,1.41E-11,4.78E-07,5.93E-06
4.54E-05,695.2739824,0.061493781,0.154681962,0.213558261,0,0,0,0.125,0.25,1.65E-11,8.28E-07,6.53E-06
4.69E-05,1168.077204,0.091957228,0.195275169,0.201283194,0,0,0,0.125,0.375,1.56E-11,1.61E-07,5.27E-06
4.73E-05,1187.775085,0.141672855,0.20406942,0.193631729,0,0,0,0.125,0.25,1.28E-11,2.80E-07,5.25E-06
4.67E-05,1019.210721,0.146755083,0.185493216,0.192438568,0,0,0,0.125,0.25,1.35E-11,8.84E-07,5.84E-06
4.89E-05,1434.991933,0.139926354,0.178649286,0.197817566,0,0,0,0,0.25,1.69E-11,5.68E-07,4.45E-06
5.19E-05,1426.458523,0.035402112,0.321477054,0.604636987,0,0,0,0,0.25,2.13E-11,2.50E-06,1.05E-05
5.27E-05,1203.113625,0.025559927,0.286507707,0.568690475,0,0,0,0,0.25,2.36E-11,2.12E-06,1.13E-05
5.39E-05,701.9902907,0.06492458,0.256107329,0.532785714,0,0,0,0,0.25,2.28E-11,1.90E-06,1.06E-05
5.53E-05,346.9152475,0.046316318,0.232067261,0.496931657,0,0,0,0,0.375,2.01E-11,2.25E-06,9.79E-06
5.54E-05,1104.601219,0.026480784,0.216502434,0.461139999,0,0,0,0,0.125,1.80E-11,1.20E-06,7.64E-06
5.75E-05,2300.51288,0.075593711,0.211281413,0.425426295,0,0,0,0,0.125,2.26E-11,1.80E-06,1.02E-05
5.81E-05,3462.253466,0.133310016,0.21714664,0.389811687,0,0,0,0,0,2.63E-11,1.17E-06,1.09E-05
5.88E-05,4660.781608,0.16646605,0.233268481,0.354325617,0,0,0,0,0.125,3.07E-11,7.36E-07,1.12E-05
5.88E-05,5404.423374,0.178718574,0.257740001,0.319010285,0,0,0,0,0.25,3.84E-11,7.50E-07,1.41E-05
5.82E-05,4307.671876,0.207689129,0.288454371,0.283928245,0,0,0,0,0.375,5.04E-11,2.31E-06,1.79E-05
5.93E-05,3251.29609,0.24768853,0.323646921,0.249176008,0,0,0,0,0.375,5.32E-11,2.16E-06,1.67E-05
6.30E-05,2057.524327,0.238688597,0.362019168,0.214909785,0,0,0,0,0.25,5.37E-11,1.91E-07,1.31E-05
6.26E-05,912.66796,0.188372304,0.402666341,0.181397406,0,0,0,0,0.25,5.01E-11,5.46E-07,1.16E-05
6.32E-05,133.5228735,0.145103773,0.444967457,0.149130483,0,0,0,0,0.25,4.99E-11,1.12E-06,1.29E-05
6.40E-05,485.2259538,0.116660015,0.481535312,0.119082262,0,0,0,0,0.25,5.10E-11,1.64E-06,1.20E-05
6.54E-05,407.8670741,0.114188793,0.516755693,0.093302855,0,0,0,0,0.125,4.64E-11,7.99E-07,1.07E-05
6.46E-05,392.2010869,0.13903451,0.554047814,0.075962969,0,0,0,0,0.125,3.74E-11,1.68E-06,1.12E-05
6.80E-05,333.0149916,0.180521249,0.534763011,0.072896063,0,0,0.125,0,0,2.75E-11,4.73E-07,6.24E-06
6.62E-05,1184.589077,0.229989711,0.494002285,0.085559474,0.045351474,0.047619048,0.125,0,0,2.88E-11,2.45E-06,9.60E-06
6.73E-05,1961.919257,0.269953626,0.454839258,0.108831164,0,0,0.125,0,0.125,2.04E-11,2.89E-06,8.45E-06
6.73E-05,2757.237248,0.245081745,0.417721992,0.137619049,0,0,0,0,0.25,2.27E-11,3.90E-06,1.02E-05
6.82E-05,3293.696201,0.232935716,0.38324311,0.169213983,0.045351474,0.047619048,0,0,0.25,2.94E-11,4.00E-06,1.25E-05
7.04E-05,3111.660665,0.235452923,0.352175203,0.202338384,0.045351474,0.047619048,0,0,0.125,3.07E-11,2.83E-06,1.22E-05
7.21E-05,2168.748317,0.252202974,0.324109314,0.236364093,0.0861678,0.095238095,0,0,0,2.47E-11,2.34E-06,1.08E-05
7.59E-05,921.0439254,0.258427978,0.291246425,0.270958253,0.045351474,0.047619048,0.125,0,0,1.82E-11,1.36E-07,7.10E-06
7.75E-05,277.0762803,0.206330874,0.2633743,0.305931356,0.045351474,0.047619048,0,0,0,1.34E-11,9.17E-07,5.50E-06
7.79E-05,1548.191913,0.159487879,0.242211698,0.34116866,0.0861678,0.904761905,0.125,0,0,8.12E-12,9.97E-07,5.08E-06
7.85E-05,2800.392602,0.123773016,0.229609637,0.374036385,0.045351474,0.047619048,0,0,0.125,8.92E-12,1.27E-06,4.45E-06
7.76E-05,3239.927487,0.110075714,0.22698932,0.398808374,0,0,0,0,0.375,1.28E-11,9.90E-07,5.45E-06
7.64E-05,3477.256634,0.125529761,0.234683285,0.403716708,0.045351474,0.047619048,0,0,0.375,1.94E-11,8.73E-07,6.60E-06
7.68E-05,2449.60532,0.162233694,0.235611174,0.371169548,0,0,0,0,0.5,2.00E-11,1.70E-06,-7.05E-06
7.20E-05,1209.068778,0.209538473,0.227137981,0.339363945,0,0,0,0.125,0.375,1.72E-11,1.77E-06,9.86E-06
6.90E-05,79.13859212,0.261862184,0.188060118,0.308525458,0,0,0,0,0.375,1.10E-11,3.85E-06,8.70E-06
6.87E-05,1294.426111,0.275568379,0.148034322,0.278969035,0,0,0,0.125,0.25,8.00E-12,3.47E-06,8.61E-06
6.73E-05,2153.686551,0.225595583,0.114977846,0.251138395,0,0,0,0,0.125,5.26E-12,3.78E-06,8.66E-06
6.84E-05,2965.961658,0.181438381,0.096242395,0.225658312,0,0,0,0.125,0,2.92E-12,1.63E-06,4.76E-06
6.93E-05,3771.717757,0.1482151,0.100091772,0.203391624,0,0,0,0,0.125,1.71E-12,6.07E-07,3.42E-06
6.87E-05,4503.593588,0.134008418,0.12447142,0.185467009,0,0,0,0.125,0.375,1.13E-12,8.19E-07,2.94E-06
6.97E-05,5188.665228,0.144352652,0.146811094,0.173197531,0,0,0,0,0.375,2.16E-12,4.13E-07,7.21E-07
7.08E-05,5394.735784,0.102894026,0.14677125,0.167790129,0,0,0,0,0.375,2.01E-12,1.65E-06,-8.80E-07
7.08E-05,5496.645315,0.043377055,0.16206213,0.169881479,0,0,0,0,0.125,1.83E-12,1.85E-06,-1.79E-06
6.92E-05,4272.658292,0.008187007,0.18902663,0.179216751,0,0,0,0,0,4.03E-12,1.07E-06,-1.38E-06
6.91E-05,3085.364173,0.066839708,0.223505296,0.166970011,0,0,0,0,0.125,1.04E-11,1.47E-06,1.38E-06
6.94E-05,1973.958509,0.126437774,0.248015618,0.157715671,0,0,0,0,0.25,1.88E-11,3.27E-06,-2.24E-06
6.64E-05,1090.30384,0.091746449,0.232948517,0.156257441,0,0,0,0,0.25,1.79E-11,1.07E-06,4.05E-06
6.21E-05,623.9340957,0.080631404,0.227527437,0.162798358,0,0,0,0,0.125,1.65E-11,2.71E-06,7.74E-06
5.99E-05,1121.06481,0.106550164,0.232424125,0.176476863,0,0,0,0.125,0,1.73E-11,5.21E-06,1.22E-05
6.16E-05,2037.088999,0.020875446,0.376617611,0.672926422,0,0,0,0.125,0.125,1.75E-11,3.57E-06,1.15E-05
6.20E-05,1911.663607,0.080572007,0.333238107,0.638231098,0,0,0,0.125,0.125,2.02E-11,3.17E-06,1.11E-05
6.29E-05,923.923452,0.094953647,0.291595197,0.603717821,0,0,0,0.125,0.125,2.41E-11,1.86E-06,1.02E-05
6.47E-05,222.8301282,0.08514649,0.252544495,0.569419391,0,0,0,0.125,0,2.12E-11,4.32E-07,7.36E-06
6.71E-05,1078.700853,0.104893236,0.217477594,0.535376698,0,0,0,0.125,0,2.23E-11,4.85E-07,8.66E-06
6.80E-05,2164.517447,0.092045057,0.188612554,0.501641266,0,0,0,0,0,1.75E-11,1.05E-06,8.16E-06
6.70E-05,2783.220979,0.083195491,0.169127506,0.468278767,0,0,0,0,0,1.40E-11,5.51E-07,6.05E-06
6.94E-05,3213.581653,0.110224423,0.162403778,0.433389602,0,0,0,0,0,1.36E-11,1.69E-06,-6.36E-06
6.85E-05,3026.898816,0.118651092,0.169949868,0.398478032,0,0,0,0,0,1.36E-11,5.52E-07,-5.38E-06
6.75E-05,2195.203715,0.10683574,0.190086501,0.363826092,0,0,0,0,0,1.19E-11,9.94E-08,5.34E-06
6.79E-05,1600.215895,0.124848866,0.21939604,0.32951441,0,0,0,0.125,0,1.38E-11,5.73E-07,-5.13E-06
6.75E-05,1676.928731,0.163367186,0.254749355,0.295659392,0,0,0,0.125,0,1.74E-11,1.27E-06,-5.61E-06
6.58E-05,2336.602638,0.211713257,0.293984622,0.262434342,0,0,0,0.125,0,1.92E-11,1.87E-07,-4.60E-06
6.33E-05,3177.196335,0.216452638,0.335749465,0.230106174,0,0,0,0,0,2.01E-11,2.62E-06,9.91E-06
6.18E-05,3267.357061,0.159463213,0.379212173,0.19910093,0,0,0,0,0,1.57E-11,4.16E-06,1.11E-05
6.11E-05,3120.364504,0.105378728,0.412419241,0.170121565,0,0,0,0,0,1.27E-11,4.14E-06,9.12E-06
6.33E-05,3339.457663,0.061702955,0.447740104,0.144349829,0,0,0,0,0,8.27E-12,1.09E-06,4.80E-06
4.73E-05,300.3748497,0.057076562,0.485411483,0.123722692,0,0,0,0,0.4,1.53E-11,1.83E-07,4.09E-06
4.73E-05,917.4948016,0.096968702,0.524522803,0.111010744,0,0,0,0.25,0.25,1.66E-11,1.41E-07,4.68E-06
4.80E-05,2191.050845,0.150154868,0.510520883,0.108889235,0,0,0,0.375,0.25,1.55E-11,3.39E-07,4.14E-06
4.93E-05,2363.141408,0.206842045,0.467658449,0.11790655,0,0,0,0.375,0.25,1.47E-11,1.40E-06,3.40E-06
5.01E-05,2293.500763,0.220512697,0.426089042,0.135944898,0,0,0,0.125,0.125,1.49E-11,1.74E-06,3.03E-06
5.12E-05,2615.737573,0.189411016,0.38622883,0.160077947,0,0,0,0,0.375,1.73E-11,2.11E-06,2.83E-06
5.13E-05,2670.837709,0.173513685,0.348662085,0.188036479,0,0,0,0,0.375,2.32E-11,1.15E-06,1.00E-05
5.23E-05,2227.928102,0.176855894,0.314208728,0.218390524,0,0,0,0,0.75,2.63E-11,9.00E-07,1.09E-05
5.34E-05,1203.536895,0.198491212,0.283998361,0.250287949,0,0,0,0,0.625,2.84E-11,3.09E-07,1.07E-05
5.46E-05,488.9154514,0.233489203,0.259508792,0.283217281,0,0,0,0,0.5,2.88E-11,1.90E-07,1.17E-05
5.66E-05,625.3157693,0.180731847,0.242469297,0.31686223,0,0,0,0,0.125,3.24E-11,7.82E-07,1.23E-05
5.90E-05,1827.078738,0.12495916,0.234499531,0.351020129,0,0,0,0,0,3.86E-11,1.52E-06,1.14E-05
5.92E-05,3067.311643,0.075073133,0.236512546,0.385556511,0,0,0,0,0.125,4.14E-11,3.65E-07,1.27E-05
5.91E-05,4065.311923,0.050395055,0.248267035,0.420379261,0,0,0,0,0.25,4.60E-11,7.87E-07,1.43E-05
6.09E-05,4986.32233,0.077870514,0.240904344,0.38975976,0,0,0,0,0.5,5.28E-11,7.85E-07,1.36E-05
6.14E-05,3815.51899,0.128418236,0.209855034,0.355957272,0,0,0,0,0.5,6.19E-11,1.12E-06,1.47E-05
6.26E-05,2677.311289,0.184373855,0.186545791,0.322679681,0,0,0,0,0.375,5.92E-11,7.04E-07,1.26E-05
6.74E-05,1683.724421,0.242088264,0.168526851,0.290104442,0,0,0,0,0.375,6.03E-11,2.95E-06,1.35E-05
6.88E-05,860.4739558,0.285330003,0.122338299,0.258491901,0,0,0,0,0,6.15E-11,3.77E-06,7.18E-06
6.88E-05,71.37109893,0.26577566,0.079378955,0.228233371,0,0,0,0,0.125,5.85E-11,2.82E-06,1.46E-05
7.11E-05,790.9771971,0.229321419,0.048765102,0.199928685,0,0,0,0,0,5.57E-11,3.75E-06,1.55E-05
7.13E-05,894.1475624,0.203864223,0.055895603,0.174503052,0,0,0,0,0.125,5.47E-11,3.39E-06,1.56E-05
7.15E-05,811.2751459,0.193680259,0.092539994,0.153346981,0,0,0,0,0.125,4.49E-11,3.43E-06,1.55E-05
7.20E-05,1374.2613,0.170973565,0.136962902,0.138359569,0,0,0,0,0.125,3.45E-11,3.20E-06,6.19E-06
7.06E-05,2083.289844,0.115579484,0.183645914,0.13158258,0.045351474,0.047619048,0,0,0,2.90E-11,1.03E-06,1.22E-05
6.98E-05,2983.405108,0.067399956,0.206921817,0.134217814,0.045351474,0.047619048,0,0,0.125,2.46E-11,1.11E-06,8.37E-06
7.14E-05,3732.13227,0.050500901,0.228688849,0.145773462,0.045351474,0.047619048,0,0,0,2.38E-11,8.15E-07,6.86E-06
7.33E-05,4519.37924,0.084781305,0.257948099,0.133648078,0,0,0,0,0.25,2.87E-11,1.95E-07,7.40E-06
7.47E-05,3372.851734,0.104490462,0.292470471,0.121993455,0.0861678,0.095238095,0,0,0.125,2.86E-11,5.98E-07,1.06E-05
7.63E-05,2099.57796,0.048112304,0.280890042,0.120120511,0.12244898,0.142857143,0,0,0.125,2.39E-11,1.16E-06,9.91E-06
8.04E-05,828.4163957,0.023106088,0.276405917,0.128440898,0.0861678,0.095238095,0.125,0.125,0,1.99E-11,3.88E-06,2.76E-06
8.13E-05,445.680748,0.071856641,0.280454845,0.145273985,0,0,0.125,0.125,0,1.41E-11,4.41E-06,1.10E-06
8.19E-05,1717.623561,0.058362307,0.404757492,0.698889524,0.0861678,0.904761905,0.125,0.125,0,9.88E-12,4.58E-06,-1.50E-06
8.25E-05,2985.679087,0.05987737,0.358143066,0.663575792,0.045351474,0.047619048,0,0,0,9.39E-12,4.77E-06,-5.94E-06
8.07E-05,4219.031844,0.099194476,0.312218865,0.628368682,0.045351474,0.047619048,0,0,0.125,1.42E-11,3.75E-06,-5.14E-06
7.67E-05,3980.182426,0.151956192,0.267338917,0.59328701,0.045351474,0.047619048,0,0,0.125,1.89E-11,9.68E-07,6.19E-06
7.53E-05,2740.764585,0.144821669,0.22412738,0.558354198,0,0,0,0,0.25,2.12E-11,6.50E-08,7.72E-06
7.33E-05,1539.845767,0.157464486,0.183755796,0.523599744,0,0,0,0.125,0.125,2.34E-11,6.40E-07,9.11E-06
6.83E-05,466.8362786,0.14774982,0.148535343,0.489061267,0,0,0,0.125,0.25,1.70E-11,4.32E-06,1.21E-05
6.79E-05,357.042195,0.129748682,0.122922224,0.454787413,0,0,0,0.125,0.125,1.31E-11,4.00E-06,9.42E-06
6.78E-05,1165.835426,0.118000118,0.113527376,0.420842037,0,0,0,0,0.125,6.35E-12,3.30E-06,8.22E-06
6.83E-05,1976.04019,0.069341779,0.124047739,0.387310356,0,0,0,0.125,0,4.18E-12,1.60E-06,4.83E-06
6.88E-05,2707.245849,0.047359716,0.150398819,0.354308119,0,0,0,0.125,0.125,2.96E-12,7.58E-07,3.95E-06
6.83E-05,3611.053082,0.079254727,0.186019657,0.321995532,0,0,0,0.125,0.25,2.70E-12,8.57E-07,3.01E-06
6.80E-05,4588.800286,0.131342871,0.226607148,0.29059863,0,0,0,0,0.5,2.45E-12,1.25E-06,4.13E-06
7.04E-05,5683.277193,0.187895738,0.26994199,0.260442194,0,0,0,0,0.25,2.20E-12,9.86E-07,1.82E-06
7.05E-05,5937.032915,0.19591406,0.311487763,0.231999659,0,0,0,0,0.125,1.96E-12,1.34E-06,1.71E-06
6.95E-05,4809.736991,0.14939001,0.343306938,0.205964455,0,0,0,0,0,3.47E-12,1.12E-06,1.75E-06
6.82E-05,3763.277532,0.089710345,0.378764437,0.183336105,0,0,0,0,0.25,1.05E-11,3.33E-07,4.02E-06
6.84E-05,2872.933781,0.030092425,0.416936243,0.165474451,0,0,0,0,0.25,1.89E-11,1.66E-06,3.79E-06
6.78E-05,2145.802726,0.020184095,0.45714506,0.153991351,0,0,0,0,0.25,1.95E-11,1.48E-06,4.34E-06
6.82E-05,1895.02227,0.079757164,0.477035983,0.146627489,0,0,0,0,0.125,1.92E-11,2.10E-06,2.81E-06
6.28E-05,2224.929795,0.139433311,0.489958533,0.145009595,0,0,0,0.125,0,1.95E-11,3.25E-06,9.22E-06
6.29E-05,2910.448236,0.199122089,0.445126843,0.151969081,0,0,0,0,0,1.95E-11,3.02E-06,1.02E-05
6.42E-05,2644.705728,0.177323385,0.401238152,0.166466377,0,0,0,0.125,0,2.21E-11,1.78E-06,8.40E-06
6.56E-05,1677.735424,0.137052657,0.358637437,0.186802261,0,0,0,0,0,2.47E-11,5.79E-08,7.97E-06
6.79E-05,698.732017,0.114367416,0.31784066,0.211338569,0,0,0,0,0,2.21E-11,1.83E-06,9.98E-06
6.83E-05,587.6775423,0.119311913,0.279634411,0.238811879,0,0,0,0,0,2.08E-11,1.04E-06,9.82E-06
7.13E-05,1155.535617,0.149249299,0.245225367,0.268338929,0,0,0,0,0,1.80E-11,3.49E-06,1.14E-05
7.01E-05,1584.301789,0.193150764,0.216420182,0.299323056,0,0,0,0.125,0,1.35E-11,1.95E-06,7.41E-06
6.84E-05,1946.034879,0.172381761,0.195690838,0.331362178,0,0,0,0.125,0.125,1.16E-11,4.06E-07,3.83E-06
6.44E-05,1754.321149,0.112712701,0.185739868,0.364181935,0,0,0,0.125,0.125,1.19E-11,3.89E-06,8.53E-06
6.38E-05,1244.743452,0.053102709,0.188270964,0.39759159,0,0,0,0,0.125,1.04E-11,4.11E-06,9.07E-06
6.38E-05,402.9387777,0,0.202820648,0.413834572,0,0,0,0.125,0,1.14E-11,3.86E-06,9.44E-06
6.39E-05,556.8975204,0.056903284,0.208546782,0.378730089,0,0,0,0,0.125,1.35E-11,2.64E-06,9.05E-06
6.27E-05,1372.530316,0.116521269,0.171791963,0.343861379,0,0,0,0.25,0.125,1.45E-11,3.34E-06,1.02E-05
6.10E-05,2083.616529,0.176191813,0.142443415,0.309306852,0,0,0,0.125,0.125,1.46E-11,5.15E-06,1.23E-05
5.91E-05,2079.004028,0.202227165,0.12573614,0.27518266,0,0,0,0.125,0,1.21E-11,7.34E-06,1.38E-05
5.87E-05,1852.325192,0.239885685,0.112917932,0.241667262,0,0,0,0,0,9.91E-12,6.93E-06,1.15E-05
5.94E-05,2160.447048,0.285042416,0.064046099,0.209046451,0,0,0,0,0,7.41E-12,5.05E-06,8.70E-06
4.73E-05,560.5843423,0.281675172,0.015216877,0.177799044,0,0,0,0,0.2,1.53E-11,9.14E-07,5.06E-06
4.73E-05,1390.114046,0.253770194,0.03087392,0.148763099,0,0,0,0.125,0,1.69E-11,9.89E-07,5.48E-06
4.80E-05,2452.373575,0.216832916,0.079732292,0.123443924,0,0,0,0,0.125,1.70E-11,7.26E-07,5.61E-06
4.93E-05,3605.566385,0.191439532,0.128606232,0.104445355,0,0,0,0.125,0.375,1.57E-11,3.69E-08,6.73E-06
5.01E-05,3566.502353,0.151753984,0.177482983,0.095411076,0,0,0,0.125,0.25,1.66E-11,3.07E-07,6.70E-06
5.12E-05,3799.532143,0.118605395,0.226360737,0.098964748,0,0,0,0.125,0.625,1.68E-11,6.08E-07,5.56E-06
5.13E-05,3925.3647,0.109538411,0.27135908,0.113986412,0,0,0,0.125,0.25,2.06E-11,6.35E-07,9.18E-06
5.23E-05,3004.429246,0.129519297,0.29645642,0.102242958,0,0,0,0,0.5,2.41E-11,9.67E-07,1.14E-05
5.34E-05,1881.97341,0.107203422,0.326955332,0.086691227,0,0,0,0,0.375,2.79E-11,1.56E-06,1.18E-05
5.46E-05,606.4504764,0.053507283,0.329106298,0.084081413,0,0,0,0,0.25,2.83E-11,1.66E-06,1.17E-05
5.66E-05,563.3951134,0.032325475,0.325284578,0.095424784,0,0,0,0,0.125,3.04E-11,7.77E-07,1.23E-05
5.90E-05,1449.268308,0.182883459,0.250339361,0.584902867,0,0,0,0,0,3.75E-11,1.31E-08,1.24E-05
5.92E-05,2268.140081,0.204509705,0.203575651,0.549442327,0,0,0,0,0.125,3.88E-11,1.42E-06,1.27E-05
5.91E-05,3265.855764,0.180764818,0.158085251,0.514091865,0,0,0,0,0.125,4.32E-11,2.74E-06,1.47E-05
6.09E-05,4321.581705,0.126199539,0.115365385,0.478875593,0,0,0,0,0.375,4.70E-11,2.56E-06,1.42E-05
6.14E-05,3207.261323,0.078950721,0.079904643,0.443825081,0,0,0,0,0.625,5.52E-11,3.05E-06,1.47E-05
6.26E-05,2210.669581,0.058380716,0.064654944,0.408982404,0,0,0,0,0.375,5.38E-11,2.69E-06,1.37E-05
6.74E-05,979.2981786,0.048845918,0.081615134,0.374404786,0,0,0,0,0.5,5.42E-11,8.35E-07,9.32E-06
6.88E-05,149.9024885,0.005407302,0.117748575,0.340171826,0,0,0,0,0.125,5.41E-11,1.61E-06,1.23E-05
6.88E-05,1024.781588,0.061876008,0.160707903,0.306397112,0,0,0,0,0.125,5.33E-11,9.84E-07,7.94E-06
7.11E-05,1734.176121,0.121352504,0.206300881,0.273247397,0,0,0,0,0,4.86E-11,1.99E-06,5.13E-06
7.13E-05,2164.864584,0.166170139,0.243161201,0.240975215,0.045351474,0.047619048,0,0.125,0.125,4.63E-11,1.74E-06,1.50E-05
7.15E-05,2076.153113,0.138234084,0.274201237,0.20997562,0.045351474,0.047619048,0,0.125,0,3.67E-11,1.99E-06,1.30E-05
7.20E-05,2459.270564,0.132355389,0.309855233,0.180885421,0.045351474,0.047619048,0,0.125,0.125,3.18E-11,1.83E-06,4.81E-06
7.06E-05,3143.256077,0.108550778,0.34871661,0.154749304,0,0,0,0,0,2.79E-11,4.31E-07,1.09E-05
6.98E-05,3877.076397,0.06683411,0.389830866,0.133249507,0.045351474,0.047619048,0,0,0.25,2.56E-11,2.00E-06,9.81E-06
7.14E-05,4783.670848,0.062560727,0.419022208,0.118819572,0.045351474,0.047619048,0,0,0.25,2.37E-11,1.62E-06,8.30E-06
7.33E-05,4061.800242,0.100394505,0.429860349,0.114052383,0.045351474,0.047619048,0,0,0.5,2.64E-11,8.58E-07,1.02E-05
7.47E-05,3416.906211,0.152426492,0.445806905,0.120055413,0.045351474,0.047619048,0,0,0.125,2.54E-11,3.90E-07,9.95E-06
7.63E-05,2233.574256,0.202252172,0.427009325,0.13545716,0.0861678,0.095238095,0,0,0.375,2.12E-11,3.87E-07,6.59E-06
8.04E-05,985.243943,0.145859287,0.381047376,0.157613105,0,0,0,0.125,0.125,1.73E-11,3.41E-06,-2.24E-06
8.13E-05,249.5710886,0.093449587,0.335906533,0.184168176,0,0,0.125,0,0.125,1.13E-11,3.86E-06,-2.44E-07
8.19E-05,1522.423834,0.056302202,0.29196602,0.213526515,0,0,0.125,0.125,0,5.76E-12,4.26E-06,-1.83E-06
8.25E-05,2793.297048,0.065455597,0.249856269,0.244702403,0,0,0.125,0,0,4.72E-12,4.39E-06,-6.42E-06
8.07E-05,4064.807467,0.110358173,0.21067044,0.277094474,0.045351474,0.047619048,0,0,0,1.11E-11,3.23E-06,-4.77E-06
7.67E-05,4392.607613,0.142563616,0.176352426,0.310328485,0.0861678,0.095238095,0,0,0,1.90E-11,7.04E-07,6.19E-06
7.53E-05,3272.96274,0.18084575,0.150242914,0.344164301,0,0,0,0,0.125,2.56E-11,2.01E-07,7.72E-06
7.33E-05,2271.436894,0.12900999,0.137064415,0.378442756,0,0,0,0,0.25,3.35E-11,3.81E-07,9.11E-06
6.83E-05,1458.856669,0.081496558,0.140466348,0.412436517,0,0,0,0,0.375,2.36E-11,3.89E-06,1.21E-05
6.79E-05,631.131527,0.059337033,0.159400083,0.406658822,0,0,0,0,0.25,1.61E-11,3.28E-06,9.42E-06
6.78E-05,232.8456878,0.084092168,0.183590743,0.370885278,0,0,0,0,0.125,7.67E-12,2.50E-06,8.22E-06
6.83E-05,940.9165588,0.10939856,0.140515276,0.335214156,0,0,0,0,0.125,3.87E-12,8.17E-07,4.81E-06
6.88E-05,1806.592616,0.120898569,0.102696953,0.299681399,0,0,0,0,0.25,1.98E-12,3.13E-07,1.20E-06
6.83E-05,2830.460501,0.155461396,0.078032727,0.264341717,0,0,0,0,0.375,3.37E-12,4.97E-07,2.44E-06
6.80E-05,3995.01434,0.201823979,0.07958718,0.229282394,0,0,0,0,0.25,2.30E-12,1.07E-06,4.63E-06
7.04E-05,5210.383272,0.253715321,0.081162517,0.194650972,0,0,0,0,0.25,1.90E-12,9.99E-07,2.32E-06
7.05E-05,6449.268593,0.265271556,0.051588432,0.160715485,0,0,0,0,0.125,1.34E-12,1.03E-06,2.21E-06
6.95E-05,5562.103876,0.214460893,0.058383381,0.128008558,0,0,0,0,0,1.86E-12,7.01E-07,1.56E-06
6.82E-05,4666.997712,0.169380818,0.094078134,0.097707426,0,0,0,0,0.25,6.92E-12,3.28E-07,4.51E-06
6.84E-05,3888.934186,0.135659243,0.138011936,0.072670066,0,0,0,0,0.25,1.49E-11,6.41E-07,4.29E-06
