job_index,strategy,n_bins,min_support,final_score,n_selected_features,selected_features,init,cluster_sizes,silhouette_sample_std,silhouette_negative_fraction,cluster_assignments,status,error_message
73,quantile,3,0.2,0.559893838655726,2,"fused_5_medium, fused_2_medium+fused_5_low",huang,"[575, 335, 360, 217, 312]",0.20253834318213834,0.018343524180100056,"[3,4,3,3,0,0,0,1,0,0,1,4,1,4,4,0,0,0,3,3,0,0,3,3,0,3,0,2,4,2,0,4,3,2,3,0,0,2,0,2,0,4,0,0,2,3,0,3,2,1,2,1,0,0,0,0,0,0,0,2,0,3,3,2,2,2,2,0,3,0,2,0,0,0,3,0,0,0,0,3,4,0,0,0,4,3,3,3,2,3,0,0,3,0,0,0,1,2,2,4,2,1,4,2,0,1,4,0,0,3,0,4,0,0,0,0,2,0,4,0,4,0,0,0,2,4,0,1,4,0,0,0,0,0,4,4,4,0,2,3,0,4,1,3,3,3,0,0,2,0,2,4,4,3,3,0,0,3,0,0,3,1,2,0,4,3,2,2,4,0,4,2,3,2,0,0,4,4,1,2,4,3,0,3,1,0,4,4,0,0,3,3,0,0,0,0,3,3,2,4,0,4,2,0,1,2,4,1,2,3,2,0,0,3,0,2,0,0,4,3,2,0,3,0,3,2,3,4,2,0,3,2,0,2,0,0,2,0,0,2,0,2,3,0,0,2,0,0,4,1,1,0,0,3,3,0,2,0,0,3,2,2,3,0,4,0,0,4,0,2,0,0,0,2,1,3,2,4,0,2,2,0,0,0,0,3,4,2,2,1,4,4,4,2,2,0,0,2,0,3,2,4,2,3,0,0,2,0,2,4,1,3,0,0,0,2,0,3,4,0,0,0,1,4,0,3,0,3,0,4,4,1,4,4,0,0,2,0,0,4,0,2,0,0,2,4,0,2,2,0,0,2,2,4,0,0,2,2,2,2,4,2,3,0,2,0,0,4,2,2,0,0,3,0,0,0,4,0,2,3,4,0,3,0,0,3,0,4,2,2,0,0,1,0,0,3,2,0,0,4,0,0,0,4,0,2,4,1,0,2,0,2,4,0,3,1,0,0,4,0,2,1,0,3,2,3,4,2,0,0,0,2,1,1,0,0,3,0,4,2,4,2,1,0,1,4,2,0,0,0,1,4,1,4,4,1,0,2,0,4,2,2,0,0,3,4,0,4,2,0,4,2,0,3,0,1,2,3,2,3,3,0,2,4,0,0,1,1,3,0,0,0,3,3,3,4,0,1,2,1,0,2,0,2,0,0,4,0,4,0,2,4,4,2,2,4,0,0,0,2,3,2,0,0,4,0,4,0,4,2,2,3,2,3,2,0,4,2,2,0,3,0,1,0,0,1,2,0,3,3,0,1,0,3,0,3,1,3,0,3,0,0,0,0,0,2,3,0,0,0,2,0,1,3,0,1,0,2,0,3,4,1,0,1,4,4,0,0,0,0,2,0,0,2,0,3,0,4,0,0,3,2,0,3,0,0,0,0,0,3,3,0,0,1,0,2,3,1,2,0,4,4,2,2,3,3,0,2,0,1,2,0,0,0,2,2,0,2,3,1,4,2,4,4,0,2,3,4,0,4,0,0,4,0,0,0,0,3,0,2,1,2,3,0,2,2,2,2,3,3,1,4,0,3,2,1,4,1,0,1,3,4,1,2,3,0,4,2,4,2,0,2,0,2,4,3,1,3,2,4,0,2,4,1,0,3,4,0,2,1,4,4,0,0,0,0,1,3,4,4,0,0,3,4,0,1,2,0,2,1,2,2,4,1,1,0,0,4,0,1,3,2,0,4,0,3,1,0,1,1,4,2,4,1,2,2,1,0,0,1,4,1,4,1,4,0,2,0,4,2,0,4,0,3,4,0,2,4,0,1,2,4,4,0,0,3,0,0,1,4,0,1,2,4,4,0,2,0,3,4,0,1,3,0,0,3,0,4,4,2,2,3,1,0,3,1,0,4,1,4,0,3,2,4,0,0,0,1,4,1,2,4,3,0,1,0,4,3,2,3,0,1,0,0,2,4,4,0,2,2,4,1,2,2,0,2,1,4,1,4,4,3,4,2,0,1,0,2,0,3,0,2,0,0,0,0,0,1,3,4,2,1,2,0,2,1,4,1,0,4,1,4,0,1,4,0,1,0,4,1,1,4,1,0,0,1,0,0,0,4,4,2,0,4,4,2,0,1,0,4,4,3,1,0,2,1,3,4,2,2,2,0,4,1,3,1,0,4,1,4,0,2,4,0,0,0,2,4,2,0,0,4,1,4,4,2,2,0,4,4,0,0,2,0,0,0,1,1,2,2,1,2,2,0,0,1,1,1,0,1,1,1,3,4,2,4,0,0,1,1,2,3,4,2,0,0,2,0,1,0,0,1,4,1,2,4,1,2,4,0,4,0,0,2,1,1,3,1,1,1,3,0,0,2,4,4,0,3,4,4,1,1,2,2,0,3,2,2,2,2,1,4,1,1,4,0,1,0,0,1,1,1,1,1,0,4,1,2,1,0,3,4,1,4,4,4,1,0,0,3,3,0,0,1,0,0,2,1,1,0,1,0,4,3,0,2,1,2,1,0,2,1,2,1,1,4,1,1,1,0,1,1,2,3,2,2,0,4,4,4,2,1,2,4,1,0,1,0,2,4,0,4,0,4,4,2,1,3,2,1,1,3,4,2,2,0,1,4,0,4,0,0,4,0,1,0,4,1,3,0,4,4,0,1,1,1,4,1,1,0,4,1,4,2,2,4,0,4,3,2,0,0,4,1,1,4,4,1,1,3,0,4,0,1,0,2,0,1,2,3,4,2,3,0,2,3,1,1,0,1,4,1,1,3,2,2,0,0,2,4,0,1,3,0,4,2,1,1,4,0,3,2,1,1,4,0,4,4,1,1,0,3,0,1,2,0,1,0,1,1,3,1,2,1,0,4,1,1,1,1,4,2,2,0,0,1,0,3,1,2,1,1,2,4,4,4,1,2,0,2,0,1,1,1,1,2,1,2,4,2,4,1,1,2,2,0,0,4,2,1,0,0,1,3,2,0,4,0,0,0,0,0,3,4,3,1,2,2,3,2,0,4,2,2,0,1,2,2,1,0,0,0,0,0,2,3,2,0,0,0,2,0,2,1,2,0,1,3,1,0,0,2,0,3,0,0,4,4,3,0,1,0,1,2,3,4,2,0,0,0,1,4,1,3,1,3,2,2,2,3,3,2,0,4,4,1,1,1,1,1,0,3,2,4,1,4,1,2,4,3,2,0,4,1,2,4,1,1,2,4,3,1,2,2,3,4,0,1,2,2,3,0,3,1,1,2,4,2,0,4,3,3,4,2,0,0,4,0,0,2,4,2,2,0,1,3,3,2,0,2,0,4,2,3,3,0,3,2,2,0,0,4,4,4,4,2,0,1,4,1,0,1,3,0,0,0,4,3,0,3,4,3,0,2,1,1,0,0,1,0,1,0,1,1,3,1,2,4,0,2,0,1,4,1,1,1,2,0,0,1,1,1,1,3,2,2,1,4,0,3,3,3,3,1,4,4,0,4,2,0,0,2,3,2,2,0,2,4,0,1,1,0,3,0,0,1,1,2,2,1,4,4,1,1,2,4,2,1,2,3,4,0,4,1,4,0,2,0,1,2,1,3,0,2,1,2,4,1,0,1,1,2,3,0,0,0,0,1,1,4,0,2,0,1,0,1,1,4,3,3,2,2,1,1,3,4,0,2,1,1,0,3,1,2,1,3,1,0,1,4,2,1,2,0,3,1,4,4,1,1,0,2,3,2,2,2,0,3,1,0,4,4,0,1,0,1,4,0,0,1,0,4,1,3,2,2,3,0,0,0,4,1,0,0,4,2,0,1,2,2,1,4,1,4,4,3,1,2,0,4,3,1,2,0,1,4,3,2,2,2,4,4,2,1,0,2,4,3,0,0,1,0,0,0,2,2,1,2,0,2,1,3,3,1,1,1,4,1,4,1,2,2,2,1,0,3,0,2,0,0,1,0,0,2,0,0,1,0,0,1,4,4,4,4,2,1,1,0,2,4,4,3,1,0,2,2,0,1,4,1,4,2,3,4,0,2,2,2,2,4,0,0,1,4,1,0,4,0,4,2,2,2,4,0,1,0,4,2,1,1,2,1,1,1,1,2,4,1,1,2,0,0,1,4,1,1,1,0,0]",ok,
74,quantile,3,0.15,0.5986443746098995,3,"fused_1_high+fused_3_low, fused_1_low, fused_2_high+fused_4_low+fused_5_high",huang,"[162, 441, 379, 624, 193]",0.21474575647524577,0.03501945525291829,"[3,1,3,3,2,2,1,4,3,3,4,2,4,1,1,2,2,3,3,3,1,3,3,3,1,3,2,2,3,1,3,2,3,1,3,3,3,3,3,1,3,3,2,2,1,3,3,3,2,4,3,0,2,3,2,3,1,1,2,3,1,3,3,1,3,1,2,3,3,3,1,3,3,2,3,3,1,2,2,3,2,3,2,3,1,3,3,3,2,3,1,2,3,1,2,2,4,1,3,1,2,4,2,2,1,4,3,3,2,3,2,4,2,2,1,3,3,2,1,3,1,2,3,2,1,1,3,0,1,3,3,3,3,3,1,3,1,3,1,3,2,3,0,3,3,3,3,2,3,2,3,1,1,3,3,3,2,3,2,1,3,0,3,2,3,3,2,2,1,1,3,3,3,3,2,1,1,4,4,1,1,3,3,3,4,2,2,1,1,2,3,3,3,3,3,3,3,1,2,3,3,2,3,3,4,1,2,0,2,3,2,3,3,3,1,2,2,2,1,3,1,1,3,3,3,2,3,1,1,1,3,1,2,3,2,2,1,3,2,2,2,1,3,2,3,3,3,3,2,4,4,1,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3,1,2,2,2,3,3,2,0,1,1,1,3,2,3,1,3,3,2,1,3,1,3,0,1,3,1,1,1,3,3,2,1,3,2,1,1,3,2,2,3,2,3,2,4,3,3,3,3,3,2,3,3,3,1,1,4,3,3,3,2,3,2,1,3,4,3,1,2,2,3,3,1,4,2,1,1,3,3,3,1,3,2,2,3,1,3,1,1,1,2,3,1,1,1,1,3,3,3,2,2,3,2,1,3,3,3,2,1,2,1,2,3,1,3,2,3,3,2,3,2,1,2,3,3,3,4,1,3,3,3,2,2,1,1,3,2,1,2,2,1,0,1,2,3,3,1,2,3,4,3,3,2,3,3,4,2,3,3,3,3,1,1,3,2,2,4,4,3,1,3,1,1,3,1,2,4,1,0,2,3,3,3,1,0,1,0,2,2,4,2,1,3,1,2,3,3,2,3,1,2,1,1,3,1,1,2,3,2,0,1,3,3,3,3,3,3,1,2,3,4,4,3,3,2,2,3,3,3,2,2,4,3,0,1,1,1,2,3,1,2,2,2,2,1,2,1,1,3,1,2,3,3,3,3,1,1,3,2,3,3,2,3,3,2,1,3,1,2,3,2,1,2,3,3,2,4,3,3,4,1,2,3,3,1,4,2,3,2,3,4,1,2,3,3,1,2,2,2,1,3,3,3,2,3,3,0,3,3,4,3,3,2,3,1,4,3,0,1,1,1,3,2,2,1,1,3,1,1,3,3,1,3,2,1,1,3,3,3,3,1,3,2,3,3,1,1,4,3,3,1,0,3,2,3,3,2,1,3,1,3,2,2,0,3,2,3,2,3,3,2,3,3,4,1,3,1,2,2,1,3,3,1,1,2,1,2,2,2,2,3,3,3,3,4,3,3,1,2,2,3,3,1,3,0,1,2,3,3,4,4,4,3,4,3,1,4,1,3,3,1,3,1,1,3,3,1,3,1,1,4,1,1,1,3,2,1,0,3,3,1,3,1,4,3,2,2,1,2,3,0,3,4,3,1,3,3,1,1,0,1,1,3,4,3,3,1,4,4,3,1,1,1,0,1,1,2,1,3,3,0,2,0,0,4,3,4,0,2,1,0,3,2,4,1,0,2,0,1,2,2,2,4,3,3,1,3,3,2,3,3,1,1,0,1,3,1,1,1,3,2,2,4,2,3,0,1,2,2,3,3,1,3,3,2,4,3,2,3,3,2,3,3,3,1,1,4,2,1,0,2,1,4,1,3,3,1,1,1,1,3,4,3,0,2,1,3,3,0,2,1,1,3,1,3,4,1,1,3,1,3,3,1,3,1,0,1,2,2,3,4,2,4,3,2,3,1,1,3,0,2,3,2,3,1,3,2,2,3,2,3,4,1,2,1,0,1,2,2,0,1,2,1,2,2,3,1,4,1,2,0,2,1,0,4,2,0,3,2,4,2,2,3,1,4,1,2,1,1,1,3,4,2,2,1,1,4,3,3,0,3,4,3,3,1,2,3,4,3,4,3,2,4,1,2,1,1,3,2,1,3,3,2,1,2,2,4,4,4,3,3,3,1,2,1,3,3,2,3,3,4,4,3,3,4,3,1,3,2,0,0,0,3,0,4,0,1,1,3,1,2,2,4,0,3,3,4,2,1,2,2,3,4,1,2,0,2,4,2,4,4,3,1,1,1,2,1,1,4,0,3,4,0,0,3,2,1,1,3,1,2,1,2,2,0,0,3,3,1,1,1,2,1,2,0,1,0,0,2,2,4,3,2,4,0,0,4,4,2,1,0,3,0,2,3,2,0,2,3,4,4,2,1,3,3,1,2,0,2,1,1,0,0,2,4,3,2,3,2,2,4,3,0,1,3,4,1,0,0,1,4,0,0,2,0,0,3,3,1,3,2,1,3,3,1,0,3,3,4,1,4,2,1,1,2,1,3,2,1,3,4,3,3,0,4,3,1,3,1,1,0,3,1,2,3,2,2,1,0,2,2,4,1,2,3,2,2,0,0,0,1,0,4,2,2,0,1,3,3,4,2,3,3,3,3,3,3,0,0,3,3,0,4,3,1,2,2,4,1,3,3,0,3,3,1,2,3,1,3,3,0,4,2,4,1,0,0,3,3,1,1,3,3,1,1,0,1,2,4,1,4,0,1,3,3,1,4,0,1,1,2,1,4,0,2,3,2,0,3,2,0,1,4,4,3,4,2,0,3,4,4,0,0,0,1,2,3,2,2,0,2,3,0,1,0,0,1,1,1,3,0,3,3,3,3,4,4,4,0,3,0,2,1,1,1,4,4,1,3,1,2,3,1,0,3,2,0,1,1,1,2,3,3,2,3,1,3,1,1,0,1,1,3,1,2,3,2,3,1,4,3,1,4,1,3,3,1,3,1,3,1,1,1,3,2,2,2,4,3,2,4,3,0,2,2,3,3,3,2,3,1,1,3,3,4,2,4,1,3,1,3,3,1,2,0,3,4,3,0,3,1,1,1,3,3,3,2,1,1,4,0,0,4,4,1,3,1,3,0,3,4,2,1,3,3,3,1,0,1,2,0,0,3,3,3,4,3,3,3,4,2,4,3,3,3,2,3,0,4,3,4,3,2,2,1,3,2,2,1,2,3,3,2,3,3,1,3,2,0,3,3,1,1,1,1,1,1,3,1,3,3,3,3,3,2,2,3,3,1,1,2,4,3,0,3,4,1,2,2,2,1,3,2,3,2,1,2,3,4,0,2,2,4,3,4,3,0,4,3,4,1,1,1,3,1,4,1,0,4,0,1,2,2,4,0,0,4,3,1,1,4,1,2,3,1,3,3,0,3,1,1,2,3,2,1,1,3,3,3,3,1,1,2,0,0,2,3,2,3,4,0,1,3,4,1,3,4,0,3,3,1,0,2,1,3,1,3,4,2,2,1,3,4,3,0,1,1,3,0,2,1,0,3,0,4,3,3,3,2,2,2,4,4,1,1,3,2,0,2,4,4,2,3,3,1,2,0,4,3,1,2,1,0,0,3,3,4,2,4,3,4,3,0,2,3,4,3,1,3,4,2,4,4,4,3,3,3,3,1,1,3,3,4,3,2,1,2,4,3,4,3,3,3,0,2,4,0,1,3,3,3,2,3,2,1,4,2,2,1,3,3,0,2,3,4,1,0,1,1,3,4,1,3,1,1,0,3,2,0,2,3,3,3,3,1,1,3,4,1,1,1,1,2,1,0,2,2,2,1,1,4,3,3,3,4,3,3,0,4,2,1,0,1,0,3,3,3,4,3,1,3,1,1,2,0,2,2,3,3,2,0,2,1,0,3,2,3,1,3,0,4,3,1,1,3,3,4,3,1,1,1,0,1,4,1,3,3,1,1,3,2,3,3,2,2,1,4,2,4,1,2,2,1,1,2,2,2,2,4,3,1,1,0,4,3,0,4,4,4,1,1,4,0,1,3,3,0,4,4,0,0,2,2]",ok,
75,quantile,3,0.1,0.5774723865819892,2,"fused_2_low+fused_5_medium, fused_2_low+fused_5_high",cao,"[1014, 221, 164, 199, 201]",0.16447485675878376,0.006670372429127293,"[3,0,3,3,0,0,1,4,1,0,4,0,4,0,0,1,0,0,3,3,1,1,3,3,1,3,0,0,0,0,1,0,3,0,3,0,0,0,1,0,0,0,0,0,0,3,1,1,0,4,0,2,0,0,0,1,0,1,0,0,1,3,3,0,0,0,0,0,1,1,0,0,1,0,3,1,1,0,0,1,0,1,0,1,0,3,3,3,0,3,0,4,1,0,0,0,4,0,0,0,0,4,0,0,1,4,0,1,0,3,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,2,0,1,1,1,1,0,0,0,0,1,0,3,0,0,2,3,3,3,1,0,0,0,0,0,0,3,3,1,0,3,0,1,3,2,0,0,3,3,0,0,0,1,0,0,3,0,0,1,0,4,4,0,0,3,0,3,4,0,0,0,0,0,3,3,1,0,0,0,3,3,0,0,1,0,0,0,4,0,0,2,0,3,0,1,1,3,1,0,0,0,0,3,0,0,3,1,3,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,4,4,0,0,3,3,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,2,3,0,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,1,1,0,1,3,0,0,0,3,0,0,0,0,0,0,4,3,0,1,1,0,0,1,0,1,1,1,4,0,0,3,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,3,1,0,3,0,0,0,0,1,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,1,0,1,0,4,0,3,0,3,0,0,1,1,0,0,4,4,1,0,3,0,0,0,0,0,4,1,2,0,0,1,0,0,2,0,2,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,2,0,3,0,3,3,0,0,0,0,0,4,4,3,1,0,0,3,3,3,0,0,4,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,1,3,0,4,1,1,4,0,0,3,3,1,4,0,3,0,3,4,3,0,3,1,0,0,0,0,0,3,1,0,0,0,1,2,3,0,4,1,0,0,3,0,4,0,2,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,3,0,1,3,0,1,1,0,0,3,3,1,1,4,1,0,3,2,0,0,0,0,0,0,3,3,1,0,0,2,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,3,1,0,4,0,3,0,0,0,0,0,3,3,2,0,0,3,0,4,4,4,0,4,3,0,4,0,3,1,0,0,1,0,1,0,0,0,0,3,4,3,0,0,0,0,0,2,1,3,0,1,0,4,3,0,0,0,0,1,2,3,4,0,0,1,3,0,0,2,0,1,0,4,0,0,0,4,4,0,0,0,1,2,3,0,0,0,1,3,2,0,2,2,4,0,4,2,0,0,2,1,0,4,0,2,0,2,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,2,0,0,0,1,1,3,0,0,4,0,0,2,0,0,0,1,0,1,3,0,0,4,3,0,1,3,0,3,0,0,0,3,4,0,3,2,0,0,4,0,0,3,0,0,1,0,1,4,0,2,0,0,3,1,2,0,0,3,0,3,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,4,0,0,3,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,4,3,0,0,2,0,0,0,2,0,4,1,0,4,0,1,4,0,0,2,0,0,2,4,0,2,1,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,4,1,0,2,3,4,0,0,0,0,0,4,3,4,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,4,4,4,0,0,1,0,0,0,1,0,0,0,0,4,4,0,0,4,0,0,0,0,2,2,2,0,2,4,2,1,0,0,0,0,0,4,2,0,3,0,0,0,4,0,1,4,1,0,2,0,4,0,4,4,0,0,0,0,0,0,0,4,2,3,4,2,2,3,0,0,0,0,0,0,3,0,0,2,2,0,0,0,1,0,0,0,0,2,0,2,2,0,4,4,1,0,4,2,2,4,4,0,0,2,0,2,0,3,0,2,0,0,4,4,0,1,3,3,1,4,2,0,0,0,2,2,0,4,1,0,3,4,0,4,0,2,1,0,4,0,2,2,0,4,2,2,0,2,2,0,3,0,0,0,0,0,0,0,2,0,0,4,1,4,0,0,0,1,0,0,0,0,0,4,3,0,2,4,3,0,0,0,1,2,0,0,0,1,4,0,0,2,0,4,4,3,0,0,0,0,2,2,2,0,2,4,0,0,2,0,0,0,4,0,0,3,0,1,1,0,2,2,0,0,2,4,3,0,0,0,4,0,0,0,2,0,1,0,0,3,0,0,1,2,4,0,4,0,2,2,3,0,0,0,0,0,0,1,2,1,0,0,0,2,2,0,0,3,0,4,4,0,1,0,0,4,2,0,3,0,2,0,0,2,0,4,4,3,2,0,2,0,4,4,2,2,2,0,0,0,0,0,2,0,3,2,0,2,2,0,0,0,0,2,0,1,0,0,4,4,4,2,0,2,0,0,0,0,4,4,0,0,0,0,0,0,2,1,1,2,1,0,1,0,0,1,0,0,0,3,0,3,2,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,1,0,1,0,3,0,1,0,0,0,0,0,4,0,0,4,1,2,0,0,0,1,1,0,1,0,0,3,1,4,0,4,0,3,0,0,0,1,0,2,0,4,3,2,3,0,0,0,3,1,0,0,0,0,4,2,2,4,4,0,1,0,0,2,0,4,0,0,3,0,1,0,2,0,0,2,2,0,0,3,4,0,0,3,4,0,4,0,0,3,0,3,2,4,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,2,3,1,0,1,0,1,0,0,3,3,0,3,0,0,1,0,0,0,0,0,0,0,4,0,2,0,4,3,0,0,0,0,3,0,3,0,3,0,0,4,2,0,0,4,1,4,1,2,4,3,4,0,0,1,0,0,4,0,2,4,2,0,0,0,4,2,2,4,3,0,0,4,0,0,1,3,3,3,2,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,2,2,0,3,0,1,2,2,0,0,4,0,0,2,2,0,0,0,2,0,3,0,1,0,4,0,0,0,1,4,0,2,3,0,0,2,0,0,2,0,4,4,0,3,1,0,0,0,4,4,0,0,0,0,2,0,4,4,0,3,3,0,0,2,4,3,0,0,0,2,2,1,3,4,0,4,1,4,0,2,4,0,4,0,1,3,4,0,4,4,4,1,0,3,0,0,0,1,3,4,1,0,0,0,4,0,4,0,1,0,2,0,4,2,3,0,0,3,0,1,0,0,4,0,0,0,0,0,2,0,0,4,0,2,0,0,1,4,0,1,0,3,2,0,0,2,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,2,0,0,0,0,0,4,0,0,0,4,1,3,2,4,4,0,2,0,2,0,0,0,4,1,3,0,0,1,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,4,1,0,0,0,3,4,0,0,0,0,2,0,4,0,0,3,0,1,0,0,0,0,0,4,1,4,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,2,4,0,2,4,4,4,0,0,4,2,0,0,0,2,4,4,2,2,4,0]",ok,
76,quantile,5,1.0,0.42748573683993574,0,,,[],,,,baseline_no_features,
77,quantile,5,0.95,0.42748573683993574,0,,,[],,,,baseline_no_features,
78,quantile,5,0.9,0.42748573683993574,0,,,[],,,,baseline_no_features,
79,quantile,5,0.85,0.42748573683993574,0,,,[],,,,baseline_no_features,
80,quantile,5,0.8,0.42748573683993574,0,,,[],,,,baseline_no_features,
81,quantile,5,0.75,0.42748573683993574,0,,,[],,,,baseline_no_features,
82,quantile,5,0.7,0.42748573683993574,0,,,[],,,,baseline_no_features,
83,quantile,5,0.65,0.42748573683993574,0,,,[],,,,baseline_no_features,
84,quantile,5,0.6,0.42748573683993574,0,,,[],,,,baseline_no_features,
85,quantile,5,0.55,0.42748573683993574,0,,,[],,,,baseline_no_features,
86,quantile,5,0.5,0.42748573683993574,0,,,[],,,,baseline_no_features,
87,quantile,5,0.45,0.42748573683993574,0,,,[],,,,baseline_no_features,
88,quantile,5,0.4,0.42748573683993574,0,,,[],,,,baseline_no_features,
89,quantile,5,0.35,0.42748573683993574,0,,,[],,,,baseline_no_features,
90,quantile,5,0.3,0.42748573683993574,0,,,[],,,,baseline_no_features,
91,quantile,5,0.25,0.42748573683993574,0,,,[],,,,baseline_no_features,
