orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,cluster
1488,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,373.66168,-885.7221,-893.87787,1365.7141,-352.29553,93.880554,2472.9092,-875.51953,-437.0776,1603.1072,0
1489,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,421.66864,-999.5634,-1008.70654,1541.1646,-397.5003,105.91266,2790.6646,-987.99084,-493.2574,1809.0413,3
1490,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,439.57913,-1042.0013,-1051.5582,1606.6321,-414.40955,110.42352,2909.1826,-1029.9617,-514.1982,1885.8947,3
1491,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,387.06476,-917.50104,-925.9392,1414.699,-364.92224,97.242645,2561.6216,-906.9223,-452.76056,1660.6057,0
1492,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,342.6165,-812.1138,-819.6187,1252.2502,-323.04907,86.092896,2267.4373,-802.7846,-400.75385,1469.9277,0
1493,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,309.83643,-734.4208,-741.1987,1132.4365,-292.13098,77.85162,2050.505,-725.97577,-362.41522,1329.2849,0
1494,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,284.77133,-675.02094,-681.2327,1040.8198,-268.48004,71.545135,1884.6351,-667.242,-333.1037,1221.7383,0
1495,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,277.2534,-657.17993,-663.2543,1013.3483,-261.41815,69.669586,1834.8604,-649.63226,-324.2982,1189.4974,0
1496,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,257.83563,-611.1484,-616.8036,942.3782,-243.11511,64.79358,1706.3479,-604.1357,-301.58258,1106.1918,0
1497,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,189.21626,-448.47195,-452.6573,691.58167,-178.44412,47.566895,1252.2002,-443.36072,-221.3057,811.8069,0
1498,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,125.01297,-296.27518,-299.07166,456.92233,-117.92189,31.442238,827.2894,-292.92975,-146.20084,536.3608,0
1499,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,72.08718,-170.8211,-172.4603,263.4782,-68.01857,18.143776,477.02402,-168.91974,-84.293816,309.29068,0
1500,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,19.072235,-45.11236,-45.650246,69.719406,-18.0848,4.848839,126.12848,-44.713337,-22.259636,81.86657,0
1501,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,52.649826,-124.669754,-125.99353,192.45587,-49.786552,13.306221,348.3365,-123.403275,-61.52143,225.95334,0
1502,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,126.18077,-298.98553,-301.88934,461.20526,-119.092636,31.769165,834.9834,-295.68652,-147.54094,541.41174,0
1503,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,64.16574,-151.95921,-153.54436,234.55127,-60.65753,16.206413,424.5405,-150.38828,-74.98607,275.3672,0
1504,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,16.79874,-39.687565,-40.229263,61.42299,-15.9881115,4.3011303,111.06785,-39.4012,-19.583853,72.1425,0
1505,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,28.88949,-68.36266,-69.14684,105.60942,-27.368519,7.329096,191.09695,-67.72574,-33.734707,124.00427,0
1506,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,99.959625,-236.86707,-239.14944,365.35815,-94.32605,25.159874,661.47845,-234.23726,-116.88771,428.89075,0
1507,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,173.23369,-410.59412,-414.4241,633.1621,-163.36353,43.54512,1146.4438,-405.91278,-202.61804,743.23303,0
1508,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,247.1041,-585.7224,-591.12866,903.14905,-232.97949,62.087982,1635.3442,-578.9888,-289.03912,1060.1416,0
1509,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,321.1753,-761.331,-768.31384,1173.8698,-302.77917,80.67908,2125.5786,-752.535,-375.69733,1377.9104,0
1510,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,395.34912,-937.1611,-945.7429,1444.9644,-372.70227,99.3096,2616.4626,-926.3229,-462.46344,1696.1251,0
1511,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,464.68262,-1101.5541,-1111.5963,1698.3704,-438.01648,116.70026,3075.3638,-1088.7676,-543.5883,1993.5641,3
1512,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,534.5296,-1267.1455,-1278.677,1953.6528,-503.83887,134.2326,3537.6384,-1252.417,-625.3034,2293.212,3
1513,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,595.50037,-1411.6931,-1424.525,2176.4937,-561.29663,149.53668,3941.1665,-1395.2699,-696.63385,2554.7808,3
1514,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,653.0243,-1548.0667,-1562.1279,2386.7363,-615.5095,163.97748,4321.879,-1530.0471,-763.9301,2801.563,3
1515,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,713.5884,-1691.6506,-1707.0037,2608.0908,-672.5825,179.17896,4722.7173,-1671.9473,-834.78564,3061.3862,3
1516,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,776.5438,-1840.9021,-1857.5994,2838.1853,-731.9125,194.98224,5139.379,-1819.4503,-908.4374,3331.4702,3
1517,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,841.329,-1994.4915,-2012.573,3074.9675,-792.9667,211.24493,5568.152,-1971.2407,-984.2296,3609.404,3
1518,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,907.5432,-2151.468,-2170.9639,3316.9722,-855.3683,227.86621,6006.381,-2126.3792,-1061.6936,3893.4675,3
1519,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,974.92444,-2311.2104,-2332.1477,3563.2427,-918.8706,244.78113,6452.334,-2284.2522,-1140.5222,4182.54,3
1520,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1043.2466,-2473.1843,-2495.582,3812.9526,-983.25916,261.93213,6904.5156,-2444.3306,-1220.4524,4475.6484,1
1521,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1112.3369,-2636.9783,-2660.854,4065.4697,-1048.3724,279.2765,7361.7803,-2606.208,-1301.2806,4772.052,1
1522,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1182.0608,-2802.2756,-2827.6416,4320.3027,-1114.0815,296.7793,7823.2383,-2769.5698,-1382.8506,5071.1733,1
1523,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1242.773,-2946.207,-2972.8716,4542.1987,-1171.3003,312.02087,8225.053,-2911.8176,-1453.877,5331.635,1
1524,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1300.8353,-3083.861,-3111.7622,4754.408,-1226.0132,326.59326,8609.334,-3047.8555,-1521.8057,5580.7236,1
1525,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1359.8357,-3223.7385,-3252.8975,4970.049,-1281.6138,341.40356,8999.823,-3186.092,-1590.8314,5833.8403,1
1526,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1414.6489,-3353.6858,-3384.0151,5170.384,-1333.2686,355.16187,9362.597,-3314.5168,-1654.958,6068.991,1
1527,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1471.0728,-3487.4536,-3518.987,5376.6064,-1386.4414,369.3252,9736.031,-3446.7178,-1720.9695,6311.0537,1
1528,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1529.0076,-3624.8027,-3657.5732,5588.3506,-1441.0388,383.86768,10119.467,-3582.4573,-1788.7477,6559.598,1
1529,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1588.0752,-3764.8345,-3798.8682,5804.2354,-1496.707,398.69568,10510.394,-3720.8516,-1857.8503,6813.0024,1
1530,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1647.3601,-3905.3882,-3940.6848,6020.916,-1552.573,413.5758,10902.77,-3859.755,-1927.2097,7067.339,1
1531,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1707.8218,-4048.727,-4085.3145,6241.8945,-1609.552,428.75317,11302.926,-4001.4146,-1997.944,7326.7227,1
1532,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1769.3379,-4194.5664,-4232.4683,6466.7295,-1667.5261,444.1947,11710.0625,-4145.546,-2069.912,7590.6323,2
1533,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1831.8027,-4342.6543,-4381.8906,6695.0312,-1726.3945,459.87524,12123.478,-4291.9004,-2142.9902,7858.6123,2
1534,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1895.1228,-4492.7686,-4533.3584,6926.458,-1786.0684,475.77014,12542.553,-4440.258,-2217.0674,8130.26,2
1535,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1932.7396,-4581.9478,-4623.343,7063.9443,-1821.5203,485.21338,12791.516,-4528.3936,-2261.076,8291.641,2
1536,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1965.3868,-4659.3467,-4701.438,7183.2656,-1852.2849,493.4082,13007.587,-4604.885,-2299.2705,8431.698,2
1537,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2000.2485,-4741.9966,-4784.83,7310.6797,-1885.136,502.15747,13238.316,-4686.5645,-2340.056,8581.256,2
1538,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2037.1565,-4829.4995,-4873.117,7445.574,-1919.9143,511.42126,13482.59,-4773.0386,-2383.2356,8739.593,2
1539,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2063.088,-4890.978,-4935.1465,7540.35,-1944.3499,517.92883,13654.214,-4833.794,-2413.5747,8850.838,2
1540,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,657.31946,-1558.2606,-1572.3977,2402.4329,-619.5387,165.04742,4350.3164,-1540.1067,-768.9625,2819.9805,3
1541,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,594.3651,-1409.0134,-1421.8038,2172.342,-560.20874,149.2439,3933.6611,-1392.6056,-695.3125,2549.9004,3
1542,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,534.3352,-1266.6971,-1278.2057,1952.9392,-503.63696,134.17511,3536.3596,-1251.9565,-625.08264,2292.3677,3
1543,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,478.33212,-1133.9275,-1144.241,1748.2549,-450.86133,120.11774,3165.7092,-1120.7432,-559.56415,2052.1113,3
1544,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,427.9402,-1014.45966,-1023.69824,1564.0779,-403.37323,107.468994,2832.1946,-1002.676,-500.60956,1835.9263,3
1545,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,385.36646,-913.5267,-921.8583,1408.4766,-363.25427,96.78308,2550.425,-902.9275,-450.80164,1653.2833,0
1546,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,330.8777,-784.34546,-791.5159,1209.3264,-311.9063,83.10635,2189.7964,-775.26184,-387.0539,1419.5232,0
1547,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,266.44418,-631.58795,-637.38525,973.8303,-251.18701,66.93353,1763.3503,-624.2965,-311.67188,1143.1006,0
1548,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,208.68298,-494.64807,-499.21558,762.7206,-196.75574,52.435745,1381.0636,-488.96423,-244.09563,895.3026,0
1549,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,164.76834,-390.53525,-394.16846,602.21857,-155.37354,41.413803,1090.4194,-386.07425,-192.7186,706.9076,0
1550,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,147.62512,-349.89157,-353.16122,539.5632,-139.21951,37.11165,976.9594,-345.90875,-172.66187,633.3634,0
1551,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,85.358185,-202.2609,-204.2163,311.989,-80.55354,21.488945,564.844,-200.02205,-99.80913,366.24176,0
1552,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,11.727908,-27.701565,-28.08414,42.877594,-11.162228,3.0052528,77.528336,-27.5069,-13.668514,50.360428,0
1553,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,62.708313,-148.55898,-150.03618,229.20844,-59.214767,15.806824,414.93152,-146.95456,-73.30742,269.07498,0
1554,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,98.01123,-232.27039,-234.47714,358.22693,-92.45697,24.654724,648.591,-229.66159,-114.6185,420.51096,0
1555,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,148.24551,-351.35867,-354.64447,541.8309,-139.80667,37.26915,981.05597,-347.3612,-173.38449,636.0247,0
1556,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,207.80853,-492.55942,-497.12793,759.52954,-195.94965,52.22609,1375.258,-486.91812,-243.0628,891.56006,0
1557,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,273.96368,-649.40125,-655.37695,1001.31964,-258.29105,68.831024,1813.103,-641.9177,-320.45996,1175.3696,0
1558,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,327.18082,-775.53424,-782.68823,1195.8318,-308.48346,82.209656,2165.2856,-766.6134,-382.70197,1403.6964,0
1559,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,371.4749,-880.5641,-888.6378,1357.7146,-350.20044,93.31534,2458.459,-870.3879,-434.5333,1593.7075,0
1560,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,419.23242,-993.75366,-1002.88904,1532.2723,-395.24786,105.32361,2774.5073,-982.2916,-490.3877,1798.6124,3
1561,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,445.60913,-1056.3069,-1065.9774,1628.6683,-420.07928,111.93097,2949.0952,-1044.0854,-521.25714,1911.7555,3
1562,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,407.59406,-966.1609,-975.0487,1489.7346,-384.28223,102.402466,2697.4778,-955.02356,-476.77142,1748.6833,3
1563,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,378.0172,-896.0605,-904.292,1381.6287,-356.38428,94.96567,2501.745,-885.7205,-442.18,1621.7837,0
1564,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,357.5302,-847.4579,-855.3021,1306.7615,-337.1187,89.843475,2366.1436,-837.73413,-418.19806,1533.9198,0
1565,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,351.53378,-833.255,-840.95325,1284.841,-331.45074,88.329895,2326.4675,-823.68036,-411.18964,1508.1855,0
1566,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,288.87903,-684.72974,-691.0714,1055.8412,-272.3871,72.59363,1911.8055,-676.87744,-337.89664,1239.3821,0
1567,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,223.19818,-529.02,-533.95447,815.7847,-210.48541,56.104523,1477.1062,-522.98724,-261.0576,957.60394,0
1568,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,160.41946,-380.19043,-383.77966,586.3352,-151.3186,40.343918,1061.6143,-375.89685,-187.61371,688.27606,0
1569,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,94.816376,-224.67319,-226.84543,346.5598,-89.479706,23.868958,627.4367,-222.18631,-110.870346,406.82516,0
1570,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,22.503378,-53.239067,-53.86418,82.262695,-21.326672,5.714571,148.84183,-52.75721,-26.272,96.59414,0
1571,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,51.34571,-121.61238,-122.85977,187.68161,-48.51664,12.959236,339.7268,-120.33597,-60.01133,220.33495,0
