orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,cluster
3132,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,498.3959,187.86661,-51.874012,88.12951,234.193,-71.51951,64.285545,54.859375,-0.29167938,-73.30683,0
3133,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,398.52576,150.23834,-41.484432,70.46914,187.26886,-57.189728,51.40734,43.870247,-0.22635269,-58.60886,0
3134,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,324.22128,122.24251,-33.754448,57.32962,152.35686,-46.528248,41.825756,35.694195,-0.17775917,-47.673462,0
3135,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,666.6074,251.24281,-69.37463,117.876175,313.22815,-95.657,85.977554,73.36922,-0.4015236,-98.06314,0
3136,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1138.7363,429.1262,-118.492294,201.3658,535.05927,-163.40207,146.85986,125.32053,-0.71009827,-167.54724,0
3137,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1624.4573,612.13086,-169.02391,287.25885,763.2767,-233.09729,209.49472,178.76743,-1.0275955,-239.03165,0
3138,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2086.5261,786.22455,-217.09514,368.96942,980.381,-299.3985,269.0797,229.6117,-1.3294525,-307.0348,0
3139,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2549.72,960.7419,-265.2834,450.87885,1198.014,-365.8612,328.80975,280.57983,-1.6322327,-375.2036,0
3140,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3049.6763,1149.1091,-317.2961,539.28973,1432.9202,-437.59982,393.28076,335.59348,-1.9589539,-448.78345,0
3141,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2870.4797,1081.5924,-298.65268,507.60114,1348.7236,-411.8873,370.1728,315.87518,-1.8422241,-422.4114,0
3142,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2646.0972,997.0512,-275.30826,467.92188,1243.2966,-379.69092,341.2376,291.1847,-1.6957855,-389.3891,0
3143,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2533.7317,954.715,-263.61768,448.05133,1190.5012,-363.5677,326.7475,278.8202,-1.6225128,-372.85254,0
3144,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2544.6401,958.8251,-264.7521,449.98007,1195.6263,-365.13257,328.1539,280.02032,-1.6298218,-374.4579,0
3145,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2684.6226,1011.56635,-279.3151,474.73395,1261.3976,-385.21814,346.2049,295.4235,-1.7212067,-395.05917,0
3146,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2937.916,1107.0,-305.667,519.52576,1380.4084,-421.5631,378.868,323.29514,-1.8865967,-432.33667,0
3147,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3259.4553,1228.1459,-339.1185,576.3858,1531.4846,-467.7004,420.33148,358.67615,-2.0967102,-479.65808,3
3148,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3264.1582,1229.9175,-339.60745,577.2173,1533.6943,-468.37515,420.93793,359.1936,-2.099884,-480.3504,3
3149,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3322.5254,1251.9087,-345.67966,587.5389,1561.1184,-476.75024,428.46454,365.6161,-2.1379547,-488.94043,3
3150,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,707.289,266.56625,-73.60072,125.068214,332.34094,-101.49193,91.220535,77.84299,-0.43156052,-104.056,0
3151,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,724.63367,273.1011,-75.405685,128.13571,340.49042,-103.98165,93.457535,79.752075,-0.44216156,-106.60779,0
3152,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,521.14703,196.43204,-54.235207,92.152016,244.88168,-74.783875,67.21725,57.360832,-0.3100586,-76.6621,0
3153,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,486.12906,183.23914,-50.59314,85.95982,228.42828,-69.760056,62.702152,53.508385,-0.28582382,-71.50629,0
3154,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,663.70844,250.14517,-69.06752,117.36247,311.86447,-95.240814,85.6017,73.04868,-0.40190125,-97.64103,0
3155,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,485.80923,183.11708,-50.558643,85.90314,228.27802,-69.71354,62.660618,53.47257,-0.28702545,-71.46156,0
3156,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,474.9266,179.01746,-49.426502,83.978485,223.16472,-68.1516,61.257103,52.274956,-0.2798462,-69.85963,0
3157,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,115.051544,43.42911,-11.987321,20.339025,54.0761,-16.513283,14.849953,12.675655,-0.043955803,-16.894697,0
3158,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,589.51514,222.19328,-61.348778,104.241615,277.00452,-84.59326,76.03346,64.88399,-0.3537941,-86.72179,0
3159,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,771.87036,290.89886,-80.32005,136.48878,362.68494,-110.758934,99.548676,84.94949,-0.47351456,-113.56023,0
3160,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1225.6329,461.86334,-127.52763,216.73059,575.8866,-175.86873,158.06287,134.88023,-0.76932526,-180.33984,0
3161,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1758.1208,662.488,-182.92459,310.89392,826.07776,-252.27423,226.72855,193.47299,-1.1179123,-258.70792,0
3162,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2182.8472,822.5124,-227.1115,386.0011,1025.6367,-313.21783,281.49844,240.20874,-1.3947601,-321.21442,0
3163,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2406.3257,906.7106,-250.36238,425.52185,1130.6399,-345.2879,310.31702,264.80002,-1.5405273,-354.1054,0
3164,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1960.6754,738.81555,-204.00105,346.71307,921.25116,-281.3407,252.85068,215.76392,-1.24646,-288.51242,0
3165,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1519.7792,572.6936,-158.13135,268.74704,714.09375,-218.07742,195.99507,167.24844,-0.95967865,-223.62764,0
3166,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1012.22345,381.46753,-105.327805,178.99158,475.61792,-145.2474,130.54465,111.39891,-0.62792206,-148.92896,0
3167,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,430.709,162.35942,-44.827744,76.159424,202.38968,-61.80716,55.55487,47.4093,-0.25068092,-63.35173,0
3168,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,145.20314,54.789867,-15.124744,25.671179,68.243805,-20.839397,18.737747,15.99283,-0.06465912,-21.333931,0
3169,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,592.7291,223.40607,-61.684464,104.81007,278.51514,-85.05428,76.44795,65.2377,-0.3555298,-87.19399,0
3170,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1094.3243,412.3916,-113.86777,193.51047,514.1916,-157.02661,141.12999,120.43094,-0.6843262,-161.01607,0
3171,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1374.064,517.79,-142.97104,242.97855,645.62823,-197.1656,177.20332,151.21257,-0.8668747,-202.18503,0
3172,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1134.1952,427.41473,-118.016556,200.56114,532.92523,-162.74731,146.27182,124.81843,-0.71006775,-166.88303,0
3173,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,696.3335,262.44406,-72.46401,123.130806,327.1948,-99.91975,89.8089,76.63816,-0.422863,-102.44112,0
3174,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,397.55252,149.87389,-41.381474,70.29548,186.8115,-57.048622,51.28073,43.762123,-0.22618103,-58.46653,0
3175,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,124.373886,46.955376,-12.963107,21.986925,58.45844,-17.85029,16.054705,13.70377,-0.045488358,-18.258198,0
3176,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,435.90808,164.33496,-45.37469,77.07785,204.83472,-62.55114,56.228756,47.984436,-0.24919319,-64.10645,0
3177,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,474.17236,178.76842,-49.35924,83.8444,222.82108,-68.0427,61.168102,52.20157,-0.27077866,-69.73164,0
3178,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,269.95227,101.80177,-28.109245,47.73194,126.85942,-38.73957,34.828026,29.72277,-0.14198875,-39.68526,0
3179,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,245.8582,92.72562,-25.603077,43.470768,115.53894,-35.283348,31.720943,27.072567,-0.12496567,-36.13745,0
3180,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,107.01509,40.418945,-11.158752,18.917429,50.30331,-15.359873,13.817188,11.795061,-0.033088207,-15.701143,0
3181,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,68.90202,26.064983,-7.1939716,12.176615,32.396275,-9.89014,8.902737,7.6017656,-0.006955147,-10.089365,0
3182,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,262.32532,98.93382,-27.314785,46.381523,123.27565,-37.643948,33.84405,28.883759,-0.13558388,-38.559788,0
3183,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,204.54877,77.15994,-21.302015,36.16439,96.12871,-29.354038,26.391966,22.525288,-0.099957466,-30.06091,0
3184,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,527.27075,198.74368,-54.874657,93.2345,247.75966,-75.66149,68.0072,58.035175,-0.3130951,-77.56079,0
3185,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,890.3225,335.52835,-92.64328,157.4353,418.34125,-127.75517,114.823326,97.983505,-0.5524368,-130.99562,0
3186,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,444.96515,167.73163,-46.31082,78.679924,209.08754,-63.85149,57.3935,48.97812,-0.25971985,-65.44852,0
3187,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,35.438747,13.434281,-3.704948,6.2603245,16.669931,-5.088856,4.583464,3.9150045,0.007674694,-5.1782126,0
3188,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,416.2552,156.91586,-43.324234,73.60256,195.59734,-59.73231,53.691196,45.819553,-0.23922348,-61.220215,0
3189,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,873.41736,329.16064,-90.885284,154.44566,410.39655,-125.3299,112.64364,96.1241,-0.53793335,-128.50143,0
3190,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1418.8713,534.67114,-147.63208,250.90213,666.68005,-203.59656,182.98175,156.14407,-0.8942108,-208.77663,0
3191,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1986.3354,748.47437,-206.66853,351.25076,933.30505,-285.02124,256.15805,218.5859,-1.2649384,-292.29102,0
3192,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1585.2463,597.3561,-164.94077,280.3233,744.8518,-227.46933,204.4362,174.45134,-1.0029602,-233.26225,0
3193,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1311.4233,494.18732,-136.45299,231.90128,616.19525,-188.1787,169.12566,144.32047,-0.8247833,-192.96463,0
3194,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1243.3687,468.54553,-129.37297,219.86707,584.21967,-178.4143,160.35004,136.83212,-0.78040314,-182.94946,0
3195,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1396.3094,526.16766,-145.28416,246.91313,656.0798,-200.36008,180.07248,153.66113,-0.88095856,-205.45947,0
3196,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1717.1702,647.0574,-178.66525,303.65353,806.8374,-246.40063,221.44893,188.96786,-1.0906067,-252.68118,0
3197,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1704.3994,642.2443,-177.33612,301.39542,800.8372,-244.56837,219.80226,187.56253,-1.0829926,-250.80322,0
3198,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1316.0278,495.91714,-136.9314,232.71707,618.3594,-188.84152,169.72064,144.82748,-0.82938385,-193.64629,0
3199,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,724.20337,272.93607,-75.36019,128.06029,340.28833,-103.920784,93.402725,79.70491,-0.44276428,-106.54648,0
3200,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,162.92502,61.46569,-16.968086,28.805164,76.56946,-23.383385,21.024048,17.94411,-0.07464981,-23.93955,0
3201,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,417.5284,157.39355,-43.456287,73.82827,196.1958,-59.915714,53.855797,45.959713,-0.24083328,-61.409355,0
3202,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,17.28981,6.5969944,-1.817961,3.0513332,8.142373,-2.486158,2.2438967,1.9191142,0.021443248,-2.5043526,0
3203,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,194.0304,73.18732,-20.205332,34.30567,91.18483,-27.846218,25.035065,21.366796,-0.094594,-28.51641,0
3204,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,176.28413,66.501305,-18.358828,31.167215,82.8465,-25.29941,22.746449,19.413925,-0.083008766,-25.904495,0
3205,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,315.22113,118.85488,-32.81399,55.73544,148.12714,-45.23426,40.663376,34.702744,-0.17237854,-46.348995,0
3206,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,776.95056,292.82077,-80.85059,137.38628,365.0721,-111.487564,100.20503,85.510254,-0.4734192,-114.301346,0
3207,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1238.1969,466.60434,-128.83667,218.95168,581.79034,-177.67133,159.68422,136.26422,-0.7747116,-182.18362,0
3208,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1718.6091,647.5997,-178.81538,303.90826,807.5137,-246.60876,221.63403,189.12642,-1.0906754,-252.89246,0
3209,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2203.705,830.3691,-229.2828,389.6913,1035.4376,-316.21463,284.18903,242.50491,-1.4075165,-324.2845,0
3210,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2637.0916,993.6559,-274.37073,466.33014,1239.0659,-378.4008,340.07587,290.19345,-1.690506,-388.06622,0
3211,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2352.853,886.5642,-244.8001,416.0661,1105.5154,-337.61533,303.4224,258.91687,-1.5046692,-346.234,0
3212,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2076.713,782.5242,-216.07199,367.2341,975.77,-297.9917,267.81323,228.53128,-1.3240662,-305.59338,0
3213,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1937.2441,729.9778,-201.56267,342.57065,910.2402,-277.97885,249.82822,213.18454,-1.2327423,-285.06677,0
3214,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1950.8008,735.0867,-202.97354,344.96777,916.60974,-279.92346,251.57631,214.67624,-1.241394,-287.0612,0
3215,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2128.1768,801.9176,-221.42728,376.33417,999.95044,-305.37445,274.44952,234.19409,-1.3571167,-313.16516,0
3216,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2425.2397,913.8425,-252.33276,428.86575,1139.5266,-347.99933,312.75687,266.88196,-1.5509186,-356.88376,0
