phase, space, metric, loss, n_changed_assignment, cluster_sizes, greedy_eigen_direction, greedy_eigen_index, greedy_eigenvalue, greedy_target_mode, time:2026-07-14 04:48:37
phase:baseline_raw_input, space:x, silhouette = 0.31003278493881226, loss:0.0, n_changed_assignment:1799," cluster_sizes:[180, 359, 589, 188, 483]", time:39.037
phase:paper_step9_after_full_epoch_2, space:H_fused_latent_same_labels, silhouette = 0.422307550907135," loss:total:0.19106, L1_reconstruction:0.09819, L2_kmeans:0.08704, L3_trace_logged:0.08704, L4_greedy:0.00583, L4_selected_direction:0.00583, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:66," cluster_sizes:[310, 164, 173, 473, 679]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:12.237895965576172, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:2, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:38.509
phase:paper_step4_to_7_common_refine_epoch_2, space:H_fused_latent, silhouette = 0.43828925490379333, loss:0.10556, n_changed_assignment:95," cluster_sizes:[187, 709, 158, 447, 298]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:3.8465938568115234, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:39.130
phase:paper_step8_greedy_target_Yprime_refine_epoch_2, space:Y_greedy_target, silhouette = 0.4495762884616852, loss:0.10556, n_changed_assignment:95," cluster_sizes:[187, 709, 158, 447, 298]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:3.8465938568115234, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:39.210
phase:paper_step9_after_full_epoch_3, space:H_fused_latent_same_labels, silhouette = 0.4505481421947479," loss:total:0.10809, L1_reconstruction:0.06362, L2_kmeans:0.04235, L3_trace_logged:0.04235, L4_greedy:0.00211, L4_selected_direction:0.00211, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:95," cluster_sizes:[187, 709, 158, 447, 298]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:3.8465938568115234, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:3, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:42.618
phase:paper_step4_to_7_common_refine_epoch_3, space:H_fused_latent, silhouette = 0.45903003215789795, loss:0.07215, n_changed_assignment:84," cluster_sizes:[426, 157, 717, 187, 312]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.5360263586044312, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:43.025
phase:paper_step8_greedy_target_Yprime_refine_epoch_3, space:Y_greedy_target, silhouette = 0.4673101007938385, loss:0.07215, n_changed_assignment:84," cluster_sizes:[426, 157, 717, 187, 312]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.5360263586044312, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:43.072
phase:paper_step9_after_full_epoch_4, space:H_fused_latent_same_labels, silhouette = 0.4535958468914032," loss:total:0.06353, L1_reconstruction:0.03690, L2_kmeans:0.02557, L3_trace_logged:0.02557, L4_greedy:0.00105, L4_selected_direction:0.00105, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:84," cluster_sizes:[426, 157, 717, 187, 312]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.5360263586044312, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:4, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:46.126
phase:paper_step4_to_7_common_refine_epoch_4, space:H_fused_latent, silhouette = 0.4709112346172333, loss:0.02684, n_changed_assignment:93," cluster_sizes:[416, 733, 154, 188, 308]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.5973641872406006, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:46.550
phase:paper_step8_greedy_target_Yprime_refine_epoch_4, space:Y_greedy_target, silhouette = 0.4859493672847748, loss:0.02684, n_changed_assignment:93," cluster_sizes:[416, 733, 154, 188, 308]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.5973641872406006, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:46.598
phase:paper_step9_after_full_epoch_5, space:H_fused_latent_same_labels, silhouette = 0.4714646637439728," loss:total:0.04774, L1_reconstruction:0.03034, L2_kmeans:0.01661, L3_trace_logged:0.01661, L4_greedy:0.00079, L4_selected_direction:0.00079, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:93," cluster_sizes:[416, 733, 154, 188, 308]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.5973641872406006, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:5, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:49.676
